id,stusab,chariter,sequence,logrecno,b08526001,b08526002,b08526003,b08526004,b08526005,b08526006,b08526007,b08526008,b08526009,b08526010,b08526011,b08526012,b08526013,b08526014,b08526015,b08526016,b08526017,b08526018,b08526019,b08526020,b08526021,b08526022,b08526023,b08526024,b08526025,b08526026,b08526027,b08526028,b08526029,b08526030,b08526031,b08526032,b08526033,b08526034,b08526035,b08526036,b08526037,b08526038,b08526039,b08526040,b08526041,b08526042,b08526043,b08526044,b08526045,b08526046,b08526047,b08526048,b08526049,b08526050,b08526051,b08526052,b08526053,b08526054,b08526055,b08526056,b08526057,b08526058,b08526059,b08526060,b08526061,b08526062,b08526063,b08526064,b08526065,b08526066,b08526067,b08526068,b08526069,b08526070,b08526071,b08526072,b08526073,b08526074,b08526075,b08526076,b08526077,b08526078,b08526079,b08526080,b08526081,b08526082,b08526083,b08526084,b08526085,b08526086,b08526087,b08526088,b08526089,b08526090,b08526091,b08526092,b08526093,b08526094,b08526095,b08526096,b08526097,b08526098,b08526099,b08526100,b08526101,b08526102,b08526103,b08526104,b08526105,jam_flags
2255,ca,000,0005,0043847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
2256,ca,000,0005,0043848,305.0,4.0,24.0,34.0,5.0,0.0,3.0,9.0,24.0,12.0,98.0,27.0,30.0,35.0,0.0,223.0,4.0,13.0,34.0,5.0,0.0,3.0,9.0,15.0,6.0,73.0,24.0,27.0,10.0,0.0,61.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,
2257,ca,000,0005,0043849,1578.0,121.0,144.0,269.0,19.0,149.0,36.0,19.0,70.0,0.0,535.0,72.0,138.0,6.0,0.0,1212.0,61.0,133.0,142.0,19.0,113.0,36.0,14.0,39.0,0.0,480.0,63.0,106.0,6.0,0.0,208.0,47.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,29.0,0.0,5.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,13.0,0.0,0.0,0.0,13.0,0.0,5.0,31.0,0.0,7.0,9.0,12.0,0.0,0.0,
2258,ca,000,0005,0043850,38814.0,84.0,2134.0,3118.0,981.0,4434.0,1549.0,512.0,3929.0,2464.0,11699.0,3299.0,2223.0,2381.0,7.0,30848.0,73.0,1549.0,2698.0,811.0,3501.0,1222.0,450.0,3353.0,1906.0,9629.0,2173.0,1426.0,2050.0,7.0,4176.0,11.0,423.0,244.0,83.0,448.0,205.0,35.0,248.0,297.0,1147.0,354.0,396.0,285.0,0.0,1290.0,0.0,105.0,10.0,55.0,228.0,34.0,11.0,70.0,144.0,252.0,276.0,105.0,0.0,0.0,729.0,0.0,28.0,34.0,0.0,56.0,0.0,0.0,41.0,0.0,140.0,327.0,84.0,19.0,0.0,883.0,0.0,29.0,100.0,0.0,104.0,67.0,16.0,59.0,37.0,212.0,99.0,133.0,27.0,0.0,888.0,0.0,0.0,32.0,32.0,97.0,21.0,0.0,158.0,80.0,319.0,70.0,79.0,0.0,0.0,
2259,ca,000,0005,0043851,7446.0,76.0,493.0,1302.0,134.0,1246.0,96.0,89.0,253.0,436.0,2066.0,625.0,437.0,193.0,0.0,5580.0,76.0,396.0,1096.0,74.0,912.0,72.0,68.0,147.0,275.0,1489.0,476.0,318.0,181.0,0.0,837.0,0.0,71.0,193.0,32.0,136.0,0.0,11.0,47.0,78.0,147.0,57.0,65.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,97.0,13.0,0.0,0.0,29.0,13.0,0.0,51.0,0.0,0.0,409.0,0.0,26.0,0.0,0.0,82.0,0.0,0.0,47.0,19.0,177.0,58.0,0.0,0.0,0.0,232.0,0.0,0.0,13.0,28.0,9.0,11.0,0.0,0.0,0.0,134.0,34.0,3.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,12.0,35.0,106.0,0.0,0.0,12.0,0.0,
2260,ca,000,0005,0043852,18389.0,34.0,1732.0,1527.0,875.0,3352.0,313.0,999.0,1163.0,1701.0,2214.0,1582.0,887.0,1827.0,183.0,14491.0,34.0,1481.0,1217.0,617.0,2690.0,245.0,793.0,725.0,1232.0,1732.0,1366.0,732.0,1468.0,159.0,2083.0,0.0,220.0,232.0,82.0,444.0,29.0,63.0,142.0,92.0,319.0,127.0,53.0,280.0,0.0,342.0,0.0,14.0,20.0,0.0,81.0,39.0,64.0,0.0,38.0,0.0,23.0,51.0,12.0,0.0,243.0,0.0,0.0,10.0,64.0,33.0,0.0,0.0,87.0,0.0,28.0,0.0,0.0,9.0,12.0,318.0,0.0,10.0,11.0,0.0,47.0,0.0,0.0,78.0,42.0,0.0,60.0,0.0,58.0,12.0,912.0,0.0,7.0,37.0,112.0,57.0,0.0,79.0,131.0,297.0,135.0,6.0,51.0,0.0,0.0,
2261,ca,000,0005,0043853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
2262,ca,000,0005,0043854,778.0,11.0,207.0,34.0,6.0,49.0,129.0,6.0,6.0,44.0,160.0,82.0,14.0,30.0,0.0,411.0,0.0,89.0,0.0,0.0,25.0,88.0,0.0,6.0,24.0,104.0,45.0,0.0,30.0,0.0,224.0,4.0,118.0,34.0,0.0,0.0,0.0,0.0,0.0,12.0,28.0,21.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,7.0,0.0,0.0,0.0,24.0,39.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,22.0,6.0,7.0,0.0,0.0,
2263,ca,000,0005,0043855,2355.0,404.0,170.0,315.0,239.0,274.0,133.0,19.0,52.0,247.0,282.0,82.0,122.0,16.0,0.0,1695.0,190.0,145.0,266.0,205.0,210.0,107.0,0.0,24.0,133.0,248.0,29.0,122.0,16.0,0.0,200.0,45.0,14.0,31.0,19.0,44.0,17.0,0.0,0.0,22.0,0.0,8.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,35.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,27.0,0.0,0.0,15.0,0.0,9.0,0.0,0.0,0.0,19.0,10.0,0.0,0.0,0.0,292.0,133.0,11.0,18.0,0.0,20.0,0.0,19.0,28.0,48.0,15.0,0.0,0.0,0.0,0.0,
2264,ca,000,0005,0043856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
2265,ca,000,0005,0043857,720.0,310.0,11.0,0.0,24.0,109.0,23.0,0.0,0.0,6.0,211.0,26.0,0.0,0.0,0.0,469.0,119.0,11.0,0.0,10.0,99.0,23.0,0.0,0.0,6.0,175.0,26.0,0.0,0.0,0.0,205.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,
2266,ca,000,0005,0043858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
2267,ca,000,0005,0043859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
2268,ca,000,0005,0043860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
2269,ca,000,0005,0043861,1507.0,4.0,72.0,106.0,12.0,229.0,0.0,0.0,0.0,129.0,748.0,97.0,95.0,15.0,0.0,1102.0,0.0,35.0,84.0,12.0,143.0,0.0,0.0,0.0,36.0,585.0,97.0,95.0,15.0,0.0,115.0,4.0,20.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,17.0,22.0,0.0,55.0,0.0,0.0,0.0,93.0,54.0,0.0,0.0,0.0,0.0,
2270,ca,000,0005,0043862,752.0,0.0,0.0,0.0,10.0,100.0,15.0,24.0,41.0,33.0,462.0,40.0,27.0,0.0,0.0,485.0,0.0,0.0,0.0,0.0,24.0,15.0,0.0,17.0,0.0,392.0,20.0,17.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,13.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,10.0,54.0,0.0,24.0,24.0,20.0,41.0,0.0,10.0,0.0,0.0,
2271,ca,000,0005,0043863,24666.0,38.0,2243.0,2642.0,1155.0,1978.0,1528.0,585.0,792.0,1613.0,6078.0,1509.0,2288.0,2217.0,0.0,16394.0,38.0,1284.0,1601.0,1052.0,1239.0,1245.0,496.0,599.0,1044.0,3966.0,668.0,1350.0,1812.0,0.0,3498.0,0.0,698.0,419.0,78.0,252.0,124.0,45.0,100.0,268.0,686.0,321.0,413.0,94.0,0.0,1689.0,0.0,52.0,318.0,25.0,107.0,21.0,0.0,46.0,58.0,523.0,305.0,152.0,82.0,0.0,1267.0,0.0,17.0,80.0,0.0,278.0,18.0,25.0,21.0,102.0,400.0,97.0,215.0,14.0,0.0,835.0,0.0,55.0,121.0,0.0,58.0,102.0,19.0,19.0,66.0,77.0,93.0,70.0,155.0,0.0,983.0,0.0,137.0,103.0,0.0,44.0,18.0,0.0,7.0,75.0,426.0,25.0,88.0,60.0,0.0,
2272,ca,000,0005,0043864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
2273,ca,000,0005,0043865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
2274,ca,000,0005,0043866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
2275,ca,000,0005,0043867,4828.0,95.0,377.0,137.0,97.0,788.0,136.0,77.0,334.0,831.0,1324.0,289.0,231.0,112.0,0.0,3749.0,22.0,203.0,119.0,61.0,619.0,95.0,73.0,273.0,655.0,1080.0,242.0,204.0,103.0,0.0,374.0,39.0,66.0,0.0,0.0,96.0,0.0,0.0,42.0,6.0,96.0,10.0,10.0,9.0,0.0,62.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,7.0,0.0,37.0,0.0,0.0,0.0,278.0,34.0,0.0,0.0,22.0,41.0,41.0,0.0,0.0,16.0,107.0,0.0,17.0,0.0,0.0,89.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,31.0,0.0,0.0,0.0,0.0,276.0,0.0,93.0,18.0,0.0,32.0,0.0,0.0,19.0,104.0,10.0,0.0,0.0,0.0,0.0,
2276,ca,000,0005,0043868,1594.0,26.0,111.0,65.0,0.0,453.0,11.0,30.0,165.0,174.0,238.0,129.0,105.0,87.0,0.0,1155.0,8.0,78.0,65.0,0.0,371.0,0.0,30.0,100.0,145.0,156.0,105.0,32.0,65.0,0.0,188.0,0.0,33.0,0.0,0.0,2.0,0.0,0.0,45.0,12.0,38.0,15.0,43.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,12.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,0.0,25.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,0.0,71.0,18.0,0.0,0.0,0.0,0.0,11.0,0.0,20.0,6.0,6.0,0.0,0.0,10.0,0.0,
2277,ca,000,0005,0043869,587.0,161.0,88.0,0.0,10.0,77.0,0.0,0.0,4.0,2.0,138.0,44.0,63.0,0.0,0.0,312.0,90.0,52.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,86.0,14.0,43.0,0.0,0.0,141.0,37.0,16.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,28.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,15.0,11.0,0.0,10.0,0.0,0.0,0.0,4.0,2.0,33.0,11.0,8.0,0.0,0.0,
2278,ca,000,0005,0043870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
2279,ca,000,0005,0043871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
2280,ca,000,0005,0043872,1333.0,59.0,80.0,18.0,70.0,351.0,13.0,0.0,137.0,24.0,338.0,203.0,15.0,25.0,0.0,907.0,59.0,63.0,0.0,22.0,325.0,0.0,0.0,36.0,12.0,228.0,147.0,15.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,41.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,17.0,18.0,48.0,26.0,13.0,0.0,88.0,12.0,45.0,0.0,0.0,25.0,0.0,
2281,ca,000,0005,0043873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
2282,ca,000,0005,0043874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
2283,ca,000,0005,0043875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
2284,ca,000,0005,0043876,11653.0,41.0,153.0,1336.0,81.0,258.0,201.0,42.0,40.0,1291.0,398.0,403.0,207.0,4220.0,2982.0,8978.0,41.0,98.0,962.0,14.0,214.0,175.0,12.0,25.0,1056.0,331.0,266.0,116.0,3192.0,2476.0,2375.0,0.0,55.0,374.0,67.0,44.0,18.0,30.0,15.0,235.0,53.0,27.0,91.0,909.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,11.0,18.0,257.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,110.0,0.0,108.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2285,ca,000,0005,0043877,40396.0,0.0,4215.0,4334.0,1243.0,5737.0,1509.0,668.0,2453.0,3532.0,9214.0,2820.0,2768.0,1842.0,61.0,31884.0,0.0,3238.0,3763.0,1015.0,4785.0,1223.0,510.0,1894.0,2494.0,7742.0,1738.0,1883.0,1552.0,47.0,3920.0,0.0,666.0,299.0,166.0,349.0,217.0,80.0,121.0,404.0,777.0,410.0,300.0,131.0,0.0,1220.0,0.0,136.0,96.0,39.0,145.0,20.0,0.0,5.0,223.0,155.0,236.0,105.0,60.0,0.0,1137.0,0.0,51.0,19.0,0.0,275.0,16.0,0.0,74.0,120.0,168.0,282.0,132.0,0.0,0.0,402.0,0.0,37.0,65.0,11.0,53.0,9.0,23.0,53.0,10.0,78.0,29.0,27.0,7.0,0.0,1833.0,0.0,87.0,92.0,12.0,130.0,24.0,55.0,306.0,281.0,294.0,125.0,321.0,92.0,14.0,
2286,ca,000,0005,0043878,18376.0,377.0,856.0,646.0,559.0,3768.0,823.0,252.0,1054.0,1235.0,4913.0,1414.0,695.0,1613.0,171.0,14967.0,281.0,702.0,616.0,490.0,3133.0,717.0,236.0,879.0,1018.0,3719.0,1069.0,519.0,1445.0,143.0,1699.0,52.0,56.0,30.0,69.0,331.0,61.0,0.0,113.0,136.0,509.0,201.0,40.0,101.0,0.0,389.0,0.0,31.0,0.0,0.0,161.0,0.0,0.0,17.0,21.0,73.0,52.0,34.0,0.0,0.0,427.0,6.0,42.0,0.0,0.0,40.0,12.0,0.0,17.0,13.0,171.0,4.0,58.0,36.0,28.0,177.0,28.0,7.0,0.0,0.0,73.0,33.0,0.0,0.0,0.0,18.0,5.0,13.0,0.0,0.0,717.0,10.0,18.0,0.0,0.0,30.0,0.0,16.0,28.0,47.0,423.0,83.0,31.0,31.0,0.0,
2287,ca,000,0005,0043879,6556.0,0.0,522.0,124.0,101.0,1484.0,134.0,28.0,393.0,909.0,1655.0,684.0,317.0,205.0,0.0,4152.0,0.0,308.0,75.0,62.0,992.0,91.0,0.0,182.0,322.0,1230.0,496.0,204.0,190.0,0.0,578.0,0.0,93.0,0.0,0.0,149.0,13.0,12.0,91.0,59.0,123.0,26.0,12.0,0.0,0.0,644.0,0.0,47.0,0.0,0.0,313.0,0.0,0.0,14.0,51.0,73.0,98.0,48.0,0.0,0.0,221.0,0.0,74.0,0.0,0.0,11.0,0.0,0.0,56.0,18.0,38.0,24.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,103.0,11.0,12.0,0.0,0.0,0.0,805.0,0.0,0.0,49.0,39.0,19.0,0.0,16.0,50.0,356.0,180.0,28.0,53.0,15.0,0.0,
2288,ca,000,0005,0043880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
2289,ca,000,0005,0043881,10172.0,45.0,834.0,752.0,357.0,1385.0,106.0,339.0,1677.0,1659.0,1510.0,842.0,520.0,137.0,9.0,7289.0,18.0,619.0,326.0,240.0,1158.0,85.0,151.0,1295.0,1036.0,1092.0,721.0,402.0,137.0,9.0,887.0,27.0,181.0,111.0,7.0,69.0,0.0,9.0,92.0,55.0,166.0,87.0,83.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,24.0,0.0,9.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,28.0,14.0,10.0,0.0,10.0,0.0,0.0,1835.0,0.0,23.0,315.0,102.0,142.0,21.0,179.0,231.0,530.0,242.0,25.0,25.0,0.0,0.0,
2290,ca,000,0005,0043882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
2291,ca,000,0005,0043883,1272.0,11.0,57.0,110.0,14.0,135.0,37.0,30.0,84.0,396.0,84.0,314.0,0.0,0.0,0.0,876.0,11.0,57.0,76.0,14.0,65.0,37.0,30.0,0.0,227.0,73.0,286.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,34.0,0.0,70.0,0.0,0.0,84.0,169.0,11.0,0.0,0.0,0.0,0.0,
2292,ca,000,0005,0043884,28808.0,177.0,2851.0,1160.0,796.0,5237.0,773.0,520.0,2604.0,2256.0,6285.0,3445.0,1718.0,975.0,11.0,21046.0,161.0,1899.0,808.0,403.0,4205.0,476.0,424.0,1969.0,1461.0,4740.0,2428.0,1207.0,854.0,11.0,3626.0,0.0,771.0,99.0,75.0,563.0,49.0,22.0,170.0,162.0,727.0,688.0,249.0,51.0,0.0,241.0,0.0,0.0,0.0,19.0,89.0,9.0,0.0,16.0,0.0,39.0,49.0,20.0,0.0,0.0,476.0,0.0,0.0,0.0,6.0,118.0,38.0,0.0,25.0,47.0,67.0,91.0,84.0,0.0,0.0,484.0,0.0,48.0,37.0,0.0,127.0,19.0,14.0,24.0,43.0,58.0,95.0,19.0,0.0,0.0,2935.0,16.0,133.0,216.0,293.0,135.0,182.0,60.0,400.0,543.0,654.0,94.0,139.0,70.0,0.0,
2293,ca,000,0005,0043885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
2294,ca,000,0005,0043886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
2295,ca,000,0005,0043887,38922.0,97.0,2894.0,6866.0,1844.0,5054.0,2031.0,520.0,2267.0,3024.0,8221.0,1893.0,2275.0,1922.0,14.0,27816.0,56.0,1697.0,4719.0,1345.0,3868.0,1797.0,403.0,1830.0,1964.0,6173.0,1022.0,1559.0,1369.0,14.0,4873.0,0.0,671.0,824.0,404.0,584.0,169.0,40.0,191.0,590.0,785.0,196.0,136.0,283.0,0.0,2117.0,0.0,19.0,662.0,13.0,197.0,26.0,8.0,28.0,244.0,427.0,272.0,154.0,67.0,0.0,1251.0,27.0,140.0,234.0,0.0,156.0,18.0,0.0,17.0,81.0,230.0,248.0,100.0,0.0,0.0,995.0,0.0,175.0,246.0,13.0,108.0,0.0,0.0,26.0,107.0,99.0,70.0,131.0,20.0,0.0,1870.0,14.0,192.0,181.0,69.0,141.0,21.0,69.0,175.0,38.0,507.0,85.0,195.0,183.0,0.0,
2296,ca,000,0005,0043888,13880.0,386.0,1152.0,1922.0,449.0,2089.0,231.0,289.0,796.0,1374.0,2149.0,1380.0,994.0,669.0,0.0,10386.0,197.0,861.0,1395.0,252.0,1731.0,153.0,257.0,711.0,1002.0,1609.0,1009.0,776.0,433.0,0.0,1842.0,123.0,253.0,423.0,93.0,188.0,20.0,0.0,29.0,156.0,214.0,219.0,92.0,32.0,0.0,179.0,0.0,0.0,11.0,0.0,12.0,0.0,0.0,0.0,23.0,82.0,51.0,0.0,0.0,0.0,404.0,13.0,18.0,8.0,35.0,80.0,29.0,0.0,11.0,50.0,54.0,68.0,38.0,0.0,0.0,389.0,0.0,0.0,48.0,0.0,27.0,29.0,32.0,0.0,14.0,22.0,33.0,50.0,134.0,0.0,680.0,53.0,20.0,37.0,69.0,51.0,0.0,0.0,45.0,129.0,168.0,0.0,38.0,70.0,0.0,
2297,ca,000,0005,0043889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
